height,weight,bust,waist,hip,shape,img
67,155.1,44,32,39,inverted triangle,ml\training_data\inverted triangle\11.png
69,103.8,36,30,32,inverted triangle,ml\training_data\inverted triangle\12.png
65,120.9,40,30,35,inverted triangle,ml\training_data\inverted triangle\13.png
69,169.3,45,30,41,inverted triangle,ml\training_data\inverted triangle\14.png
68,122.2,41,34,33,inverted triangle,ml\training_data\inverted triangle\15.png
65,126.3,41,34,35,inverted triangle,ml\training_data\inverted triangle\16.png
69,120.8,39,30,34,inverted triangle,ml\training_data\inverted triangle\17.png
69,154.9,45,30,38,inverted triangle,ml\training_data\inverted triangle\18.png
68,123.4,44,32,32,inverted triangle,ml\training_data\inverted triangle\19.png
65,123.5,43,30,34,inverted triangle,ml\training_data\inverted triangle\20.png
66,146.2,45,32,37,inverted triangle,ml\training_data\inverted triangle\21.png
67,130.4,45,34,33,inverted triangle,ml\training_data\inverted triangle\22.png
69,164.5,45,30,40,inverted triangle,ml\training_data\inverted triangle\23.png
65,136.3,45,34,35,inverted triangle,ml\training_data\inverted triangle\24.png
68,112.2,37,34,33,inverted triangle,ml\training_data\inverted triangle\25.png
66,121.7,39,32,35,inverted triangle,ml\training_data\inverted triangle\26.png
68,130.5,43,32,34,inverted triangle,ml\training_data\inverted triangle\27.png
68,115.7,39,32,33,inverted triangle,ml\training_data\inverted triangle\28.png
69,160.2,44,34,39,inverted triangle,ml\training_data\inverted triangle\29.png
66,117.3,43,32,32,inverted triangle,ml\training_data\inverted triangle\30.png
66,102.3,37,32,32,inverted triangle,ml\training_data\inverted triangle\31.png
66,131.8,45,32,34,inverted triangle,ml\training_data\inverted triangle\32.png
66,143.2,42,38,37,inverted triangle,ml\training_data\inverted triangle\33.png
68,147.3,44,32,37,inverted triangle,ml\training_data\inverted triangle\34.png
68,141.8,45,34,35,inverted triangle,ml\training_data\inverted triangle\35.png
69,137.3,45,32,34,inverted triangle,ml\training_data\inverted triangle\36.png
68,109.4,39,30,32,inverted triangle,ml\training_data\inverted triangle\37.png
69,132.3,43,32,34,inverted triangle,ml\training_data\inverted triangle\38.png
70,147.5,42,34,37,inverted triangle,ml\training_data\inverted triangle\39.png
68,161.4,44,38,39,inverted triangle,ml\training_data\inverted triangle\40.png
68,148.0,45,36,36,inverted triangle,ml\training_data\inverted triangle\41.png
70,120.9,39,34,33,inverted triangle,ml\training_data\inverted triangle\42.png
65,99.0,37,30,32,inverted triangle,ml\training_data\inverted triangle\43.png
68,163.2,44,34,40,inverted triangle,ml\training_data\inverted triangle\44.png
66,105.8,39,30,32,inverted triangle,ml\training_data\inverted triangle\45.png
68,127.8,40,32,35,inverted triangle,ml\training_data\inverted triangle\46.png
65,146.7,44,32,38,inverted triangle,ml\training_data\inverted triangle\47.png
69,162.0,44,30,40,inverted triangle,ml\training_data\inverted triangle\48.png
66,156.8,43,40,39,inverted triangle,ml\training_data\inverted triangle\49.png
66,122.9,42,30,34,inverted triangle,ml\training_data\inverted triangle\50.png
65,108.0,40,32,32,inverted triangle,ml\training_data\inverted triangle\51.png
69,120.0,40,32,33,inverted triangle,ml\training_data\inverted triangle\52.png
68,130.7,45,32,33,inverted triangle,ml\training_data\inverted triangle\53.png
68,127.0,41,34,34,inverted triangle,ml\training_data\inverted triangle\54.png
67,125.4,43,34,33,inverted triangle,ml\training_data\inverted triangle\55.png
70,134.4,40,36,35,inverted triangle,ml\training_data\inverted triangle\56.png
70,116.9,38,32,33,inverted triangle,ml\training_data\inverted triangle\57.png
68,121.7,42,30,33,inverted triangle,ml\training_data\inverted triangle\58.png
66,119.6,42,32,33,inverted triangle,ml\training_data\inverted triangle\59.png
70,125.6,39,34,34,inverted triangle,ml\training_data\inverted triangle\60.png
69,150.0,43,30,38,inverted triangle,ml\training_data\inverted triangle\61.png
68,129.0,43,30,34,inverted triangle,ml\training_data\inverted triangle\62.png
68,152.6,43,36,38,inverted triangle,ml\training_data\inverted triangle\63.png
70,131.9,39,36,35,inverted triangle,ml\training_data\inverted triangle\64.png
68,131.3,42,30,35,inverted triangle,ml\training_data\inverted triangle\65.png
69,156.4,45,32,38,inverted triangle,ml\training_data\inverted triangle\66.png
70,121.7,38,32,34,inverted triangle,ml\training_data\inverted triangle\67.png
67,163.9,45,34,40,inverted triangle,ml\training_data\inverted triangle\68.png
67,135.0,43,34,35,inverted triangle,ml\training_data\inverted triangle\69.png
65,130.3,42,36,35,inverted triangle,ml\training_data\inverted triangle\70.png
67,141.7,45,30,36,inverted triangle,ml\training_data\inverted triangle\71.png
67,101.7,36,32,32,inverted triangle,ml\training_data\inverted triangle\72.png
66,162.1,45,34,40,inverted triangle,ml\training_data\inverted triangle\73.png
69,105.3,36,32,32,inverted triangle,ml\training_data\inverted triangle\74.png
67,146.8,42,34,38,inverted triangle,ml\training_data\inverted triangle\75.png
68,103.5,36,32,32,inverted triangle,ml\training_data\inverted triangle\76.png
69,116.5,38,34,33,inverted triangle,ml\training_data\inverted triangle\77.png
65,154.8,44,30,40,inverted triangle,ml\training_data\inverted triangle\78.png
69,142.1,45,32,35,inverted triangle,ml\training_data\inverted triangle\79.png
66,127.6,42,30,35,inverted triangle,ml\training_data\inverted triangle\80.png
68,113.4,40,32,32,inverted triangle,ml\training_data\inverted triangle\81.png
66,121.9,41,32,34,inverted triangle,ml\training_data\inverted triangle\82.png
66,150.5,43,38,38,inverted triangle,ml\training_data\inverted triangle\83.png
65,150.0,44,30,39,inverted triangle,ml\training_data\inverted triangle\84.png
68,109.2,37,30,33,inverted triangle,ml\training_data\inverted triangle\85.png
66,162.6,44,38,40,inverted triangle,ml\training_data\inverted triangle\86.png
68,106.0,37,32,32,inverted triangle,ml\training_data\inverted triangle\87.png
66,157.8,44,38,39,inverted triangle,ml\training_data\inverted triangle\88.png
67,112.6,41,30,32,inverted triangle,ml\training_data\inverted triangle\89.png
65,135.1,42,36,36,inverted triangle,ml\training_data\inverted triangle\90.png
67,141.3,43,36,36,inverted triangle,ml\training_data\inverted triangle\91.png
70,110.6,38,30,32,inverted triangle,ml\training_data\inverted triangle\92.png
69,155.4,44,34,38,inverted triangle,ml\training_data\inverted triangle\93.png
69,166.5,44,36,40,inverted triangle,ml\training_data\inverted triangle\94.png
70,122.8,41,30,33,inverted triangle,ml\training_data\inverted triangle\95.png
69,126.5,42,34,33,inverted triangle,ml\training_data\inverted triangle\96.png
65,145.7,43,34,38,inverted triangle,ml\training_data\inverted triangle\97.png
69,128.6,39,34,35,inverted triangle,ml\training_data\inverted triangle\98.png
69,128.5,44,30,33,inverted triangle,ml\training_data\inverted triangle\99.png
67,122.9,42,34,33,inverted triangle,ml\training_data\inverted triangle\100.png
69,127.1,39,32,35,inverted triangle,ml\training_data\inverted triangle\101.png
69,118.7,42,30,32,inverted triangle,ml\training_data\inverted triangle\102.png
67,139.6,41,34,37,inverted triangle,ml\training_data\inverted triangle\103.png
68,143.3,43,30,37,inverted triangle,ml\training_data\inverted triangle\104.png
65,132.3,44,32,35,inverted triangle,ml\training_data\inverted triangle\105.png
65,152.2,45,36,38,inverted triangle,ml\training_data\inverted triangle\106.png
66,118.4,39,34,34,inverted triangle,ml\training_data\inverted triangle\107.png
65,154.5,44,36,39,inverted triangle,ml\training_data\inverted triangle\108.png
65,105.3,37,32,33,inverted triangle,ml\training_data\inverted triangle\109.png
68,173.5,45,38,41,inverted triangle,ml\training_data\inverted triangle\110.png
69,144.9,43,36,36,inverted triangle,ml\training_data\inverted triangle\111.png
66,171.4,45,40,41,inverted triangle,ml\training_data\inverted triangle\112.png
69,141.1,44,34,35,inverted triangle,ml\training_data\inverted triangle\113.png
69,140.6,45,30,35,inverted triangle,ml\training_data\inverted triangle\114.png
68,119.0,39,30,34,inverted triangle,ml\training_data\inverted triangle\115.png
69,156.2,45,38,37,inverted triangle,ml\training_data\inverted triangle\116.png
66,138.9,44,32,36,inverted triangle,ml\training_data\inverted triangle\117.png
69,112.5,37,32,33,inverted triangle,ml\training_data\inverted triangle\118.png
67,136.8,43,30,36,inverted triangle,ml\training_data\inverted triangle\119.png
68,121.9,44,30,32,inverted triangle,ml\training_data\inverted triangle\120.png
65,159.3,44,36,40,inverted triangle,ml\training_data\inverted triangle\121.png
65,133.8,44,34,35,inverted triangle,ml\training_data\inverted triangle\122.png
67,126.0,40,32,35,inverted triangle,ml\training_data\inverted triangle\123.png
69,146.8,45,32,36,inverted triangle,ml\training_data\inverted triangle\124.png
69,124.0,41,34,33,inverted triangle,ml\training_data\inverted triangle\125.png
67,152.3,43,38,38,inverted triangle,ml\training_data\inverted triangle\126.png
68,151.7,42,38,38,inverted triangle,ml\training_data\inverted triangle\127.png
69,131.5,44,34,33,inverted triangle,ml\training_data\inverted triangle\128.png
69,160.7,43,38,39,inverted triangle,ml\training_data\inverted triangle\129.png
66,134.5,41,36,36,inverted triangle,ml\training_data\inverted triangle\130.png
69,164.2,45,36,39,inverted triangle,ml\training_data\inverted triangle\131.png
67,153.6,44,30,39,inverted triangle,ml\training_data\inverted triangle\132.png
70,148.0,41,38,37,inverted triangle,ml\training_data\inverted triangle\133.png
65,149.0,43,32,39,inverted triangle,ml\training_data\inverted triangle\134.png
65,161.8,45,36,40,inverted triangle,ml\training_data\inverted triangle\135.png
68,125.9,45,32,32,inverted triangle,ml\training_data\inverted triangle\136.png
68,138.6,43,30,36,inverted triangle,ml\training_data\inverted triangle\137.png
69,122.7,43,32,32,inverted triangle,ml\training_data\inverted triangle\138.png
69,151.5,43,32,38,inverted triangle,ml\training_data\inverted triangle\139.png
65,138.9,41,38,37,inverted triangle,ml\training_data\inverted triangle\140.png
68,143.3,45,36,35,inverted triangle,ml\training_data\inverted triangle\141.png
67,124.7,42,30,34,inverted triangle,ml\training_data\inverted triangle\142.png
69,156.2,43,32,39,inverted triangle,ml\training_data\inverted triangle\143.png
67,159.6,44,38,39,inverted triangle,ml\training_data\inverted triangle\144.png
67,146.2,45,36,36,inverted triangle,ml\training_data\inverted triangle\145.png
67,125.0,39,34,35,inverted triangle,ml\training_data\inverted triangle\146.png
68,170.5,45,34,41,inverted triangle,ml\training_data\inverted triangle\147.png
69,143.4,43,34,36,inverted triangle,ml\training_data\inverted triangle\148.png
66,125.7,40,34,35,inverted triangle,ml\training_data\inverted triangle\149.png
69,129.8,42,32,34,inverted triangle,ml\training_data\inverted triangle\150.png
67,148.3,42,36,38,inverted triangle,ml\training_data\inverted triangle\151.png
69,135.4,41,30,36,inverted triangle,ml\training_data\inverted triangle\152.png
69,121.0,41,30,33,inverted triangle,ml\training_data\inverted triangle\153.png
68,137.6,42,32,36,inverted triangle,ml\training_data\inverted triangle\154.png
65,113.6,39,30,34,inverted triangle,ml\training_data\inverted triangle\155.png
70,123.3,40,34,33,inverted triangle,ml\training_data\inverted triangle\156.png
66,144.5,43,30,38,inverted triangle,ml\training_data\inverted triangle\157.png
68,138.3,43,36,35,inverted triangle,ml\training_data\inverted triangle\158.png
65,129.8,43,32,35,inverted triangle,ml\training_data\inverted triangle\159.png
69,129.6,40,32,35,inverted triangle,ml\training_data\inverted triangle\160.png
66,107.1,37,32,33,inverted triangle,ml\training_data\inverted triangle\161.png
67,171.7,45,38,41,inverted triangle,ml\training_data\inverted triangle\162.png
69,119.0,39,34,33,inverted triangle,ml\training_data\inverted triangle\163.png
70,117.8,39,30,33,inverted triangle,ml\training_data\inverted triangle\164.png
68,136.1,42,30,36,inverted triangle,ml\training_data\inverted triangle\165.png
67,152.6,43,32,39,inverted triangle,ml\training_data\inverted triangle\166.png
70,117.0,40,32,32,inverted triangle,ml\training_data\inverted triangle\167.png
69,128.8,41,34,34,inverted triangle,ml\training_data\inverted triangle\168.png
65,128.3,43,30,35,inverted triangle,ml\training_data\inverted triangle\169.png
68,125.5,41,32,34,inverted triangle,ml\training_data\inverted triangle\170.png
65,115.1,39,32,34,inverted triangle,ml\training_data\inverted triangle\171.png
66,123.2,39,34,35,inverted triangle,ml\training_data\inverted triangle\172.png
67,129.0,40,36,35,inverted triangle,ml\training_data\inverted triangle\173.png
67,146.0,43,36,37,inverted triangle,ml\training_data\inverted triangle\174.png
67,149.5,45,34,37,inverted triangle,ml\training_data\inverted triangle\175.png
67,142.2,44,34,36,inverted triangle,ml\training_data\inverted triangle\176.png
66,163.6,45,36,40,inverted triangle,ml\training_data\inverted triangle\177.png
68,111.7,38,30,33,inverted triangle,ml\training_data\inverted triangle\178.png
65,128.2,41,30,36,inverted triangle,ml\training_data\inverted triangle\179.png
66,126.9,43,32,34,inverted triangle,ml\training_data\inverted triangle\180.png
65,139.4,43,32,37,inverted triangle,ml\training_data\inverted triangle\181.png
68,133.6,41,30,36,inverted triangle,ml\training_data\inverted triangle\182.png
65,119.2,42,34,33,inverted triangle,ml\training_data\inverted triangle\183.png
65,138.4,42,34,37,inverted triangle,ml\training_data\inverted triangle\184.png
67,119.1,43,32,32,inverted triangle,ml\training_data\inverted triangle\185.png
65,143.4,44,34,37,inverted triangle,ml\training_data\inverted triangle\186.png
65,104.0,39,30,32,inverted triangle,ml\training_data\inverted triangle\187.png
68,143.9,42,34,37,inverted triangle,ml\training_data\inverted triangle\188.png
66,108.6,37,34,33,inverted triangle,ml\training_data\inverted triangle\189.png
65,114.0,43,30,32,inverted triangle,ml\training_data\inverted triangle\190.png
68,129.5,42,34,34,inverted triangle,ml\training_data\inverted triangle\191.png
66,120.4,41,30,34,inverted triangle,ml\training_data\inverted triangle\192.png
70,135.4,41,34,35,inverted triangle,ml\training_data\inverted triangle\193.png
65,132.1,42,32,36,inverted triangle,ml\training_data\inverted triangle\194.png
66,151.0,45,32,38,inverted triangle,ml\training_data\inverted triangle\195.png
65,150.5,43,34,39,inverted triangle,ml\training_data\inverted triangle\196.png
69,172.3,45,34,41,inverted triangle,ml\training_data\inverted triangle\197.png
68,125.3,39,32,35,inverted triangle,ml\training_data\inverted triangle\198.png
66,115.4,39,30,34,inverted triangle,ml\training_data\inverted triangle\199.png
67,114.1,41,32,32,inverted triangle,ml\training_data\inverted triangle\200.png
68,156.6,44,38,38,inverted triangle,ml\training_data\inverted triangle\201.png
67,130.2,43,34,34,inverted triangle,ml\training_data\inverted triangle\202.png
65,133.3,45,30,35,inverted triangle,ml\training_data\inverted triangle\203.png
68,138.4,41,30,37,inverted triangle,ml\training_data\inverted triangle\204.png
70,118.0,41,30,32,inverted triangle,ml\training_data\inverted triangle\205.png
65,148.9,45,38,37,inverted triangle,ml\training_data\inverted triangle\206.png
69,167.2,45,40,39,inverted triangle,ml\training_data\inverted triangle\207.png
69,165.0,44,34,40,inverted triangle,ml\training_data\inverted triangle\208.png
70,131.6,42,32,34,inverted triangle,ml\training_data\inverted triangle\209.png
66,117.9,40,30,34,inverted triangle,ml\training_data\inverted triangle\210.png
68,148.8,44,34,37,inverted triangle,ml\training_data\inverted triangle\211.png
68,129.3,40,34,35,inverted triangle,ml\training_data\inverted triangle\212.png
68,115.9,41,32,32,inverted triangle,ml\training_data\inverted triangle\213.png
68,154.4,43,32,39,inverted triangle,ml\training_data\inverted triangle\214.png
67,150.8,43,36,38,inverted triangle,ml\training_data\inverted triangle\215.png
69,159.7,45,30,39,inverted triangle,ml\training_data\inverted triangle\216.png
69,139.6,44,32,35,inverted triangle,ml\training_data\inverted triangle\217.png
69,111.0,37,30,33,inverted triangle,ml\training_data\inverted triangle\218.png
66,145.0,42,34,38,inverted triangle,ml\training_data\inverted triangle\219.png
68,167.5,45,30,41,inverted triangle,ml\training_data\inverted triangle\220.png
68,137.8,44,32,35,inverted triangle,ml\training_data\inverted triangle\221.png
68,140.1,43,32,36,inverted triangle,ml\training_data\inverted triangle\222.png
67,109.9,38,30,33,inverted triangle,ml\training_data\inverted triangle\223.png
70,128.3,42,34,33,inverted triangle,ml\training_data\inverted triangle\224.png
66,134.9,43,30,36,inverted triangle,ml\training_data\inverted triangle\225.png
68,155.1,44,36,38,inverted triangle,ml\training_data\inverted triangle\226.png
68,133.3,41,36,35,inverted triangle,ml\training_data\inverted triangle\227.png
68,165.7,45,34,40,inverted triangle,ml\training_data\inverted triangle\228.png
65,145.9,45,34,37,inverted triangle,ml\training_data\inverted triangle\229.png
69,128.3,42,30,34,inverted triangle,ml\training_data\inverted triangle\230.png
65,141.7,42,32,38,inverted triangle,ml\training_data\inverted triangle\231.png
67,120.2,39,34,34,inverted triangle,ml\training_data\inverted triangle\232.png
65,111.8,39,34,33,inverted triangle,ml\training_data\inverted triangle\233.png
65,157.5,44,40,39,inverted triangle,ml\training_data\inverted triangle\234.png
66,149.2,45,36,37,inverted triangle,ml\training_data\inverted triangle\235.png
67,107.6,39,30,32,inverted triangle,ml\training_data\inverted triangle\236.png
66,119.8,44,32,32,inverted triangle,ml\training_data\inverted triangle\237.png
68,108.4,38,32,32,inverted triangle,ml\training_data\inverted triangle\238.png
65,112.8,40,32,33,inverted triangle,ml\training_data\inverted triangle\239.png
68,124.5,40,34,34,inverted triangle,ml\training_data\inverted triangle\240.png
65,113.8,41,30,33,inverted triangle,ml\training_data\inverted triangle\241.png
67,159.9,44,32,40,inverted triangle,ml\training_data\inverted triangle\242.png
70,126.6,40,32,34,inverted triangle,ml\training_data\inverted triangle\243.png
